Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X2(44)
6.378555263689001e-14,0.0505958752244895,1.197898721403957e-12,1.0047384597439165e-18,2.928795189426459e-10,9.842369101176292e-94,5.1294665242534355e-12,0.938,2.5207910607565786e-51,4.8231457431750714e-09,2.227025333523542e-27,3.931561924409959e-12,6.610722491698875e-10,0.0,0.0,0.030556178765149183,0.009999997588427128,0.04999999970318894,5.015542095968492e-63,1.7252994899562204e-69,0.001999999337729851,1.4509110927390797e-95,1.0379629624024288e-70
8.750893623815318e-14,0.0505958752244895,1.6434321295757497e-12,1.891101966122778e-18,4.017940422894756e-10,2.080109504282344e-92,7.0372463301888386e-12,0.938,1.2508018518260616e-50,6.616989071381292e-09,5.750656798425435e-27,5.393803136056182e-12,9.069166712824341e-10,0.0,0.0,0.030556176612731353,0.009999996691505465,0.04999999959281217,4.96225103092938e-62,1.2143643439184978e-68,0.001999999091439895,4.83698449716649e-94,1.5355508082825012e-69
1.3495570344067952e-13,0.0505958752244895,2.5345087311220634e-12,4.497758538308471e-18,6.195996285423192e-10,1.3006220283032232e-90,1.0852818357807178e-11,0.938,1.1555791513842658e-49,1.0204674488560911e-08,2.109292226212691e-26,8.318283309749215e-12,1.3985660385154048e-09,0.0,0.0,0.030556172307959855,0.009999994897662758,0.049999999372082105,1.1841809895186755e-60,1.9063100315061205e-67,0.0019999985988994485,5.8124818939210215e-92,6.721338003918379e-68
2.298492378457322e-13,0.0505958752244895,4.3167010683575545e-12,1.3046884376150587e-17,1.0551169749924349e-09,1.8822202183694836e-88,1.8484012034755845e-11,0.938,1.7837556110415162e-48,1.7380040366063738e-08,1.0420716106456601e-25,1.4167234620412549e-11,2.381706884713218e-09,0.0,0.0,0.03055616369867344,0.009999991309979828,0.049999998930715786,5.593870099274468e-59,5.586777839487028e-66,0.0019999976139764017,1.6732542447836845e-89,6.244457644072026e-66
3.127387386579812e-13,0.0505958752244895,5.8734887324798396e-12,2.415406197540281e-17,1.4354390291510112e-09,2.0915063060284467e-87,2.5149913667983222e-11,0.938,7.678415871186609e-48,2.3647716939526685e-08,2.6249287740924633e-25,1.9276283582615055e-11,3.24030817123949e-09,0.0,0.0,0.030556156178741776,0.009999988176141552,0.049999998545284675,3.928065649226566e-58,2.904318762149804e-65,0.001999996753818316,1.8922801161319267e-88,4.76713132058415e-65
3.9562823947023016e-13,0.0505958752244895,7.430316189339977e-12,3.865516403615454e-17,1.8156656774032267e-09,1.3505013658680755e-86,3.181586566030732e-11,0.938,2.3933738872677455e-47,2.99153884704225e-08,5.314210765178307e-25,2.4385323237346908e-11,4.098748890931216e-09,0.0,0.0,0.030556148659071046,0.0099999850423058,0.04999999815994895,1.884992950696889e-57,1.084025804983845e-64,0.001999995893820754,1.425600339879271e-87,2.6683492915901573e-64
4.785177402824791e-13,0.0505958752244895,8.987183428783428e-12,5.655033440214998e-17,2.1957969436632167e-09,6.801024098597304e-86,3.84818679488476e-11,0.938,6.041749200588058e-47,3.6183054958865176e-08,9.403199271035324e-25,2.94943535262225e-11,4.957029073785924e-09,0.0,0.0,0.030556141139661184,0.009999981908472573,0.04999999777470863,6.767925712440704e-57,3.1745645969713464e-64,0.0019999950339836866,7.799996163661798e-87,1.0810965758756679e-63
5.614072410947282e-13,0.0505958752244895,1.0544090440657123e-11,7.783971689661787e-17,2.575832851838977e-09,2.692725091609479e-85,4.5147920470724507e-11,0.938,1.3208473069325763e-46,4.2450716404968685e-08,1.5185189397212252e-24,3.460337439085573e-11,5.81514874979539e-09,0.0,0.0,0.030556133620512155,0.00999997877464187,0.04999999738956365,1.9961913263496245e-56,7.900017697337683e-64,0.0019999941743070824,3.3533675610700836e-86,3.5504394524028135e-63
6.442967419069771e-13,0.0505958752244895,1.2101037214809425e-11,1.0252345532241409e-16,2.9557734258324132e-09,8.877721487018117e-85,5.181402316305947e-11,0.938,2.6006629662883263e-46,4.8718372808846974e-08,2.295348947070205e-24,3.9712385772859944e-11,6.673107948945702e-09,0.0,0.0,0.03055612610162389,0.009999975640813693,0.04999999700451402,5.10431462396869e-56,1.746885554861499e-63,0.001999993314790912,1.2021457901519146e-85,1.0027218669187479e-62
8.100757435314751e-13,0.0505958752244895,1.5215050009350032e-11,1.6207457508541865e-16,3.7153686668518187e-09,6.76129845243659e-84,6.514637880759387e-11,0.938,8.059153009913755e-46,6.125367049038362e-08,4.562231426871242e-24,4.99303798554324e-11,8.388545036586912e-09,0.0,0.0,0.030556111064629462,0.009999969373164911,0.04999999623470067,2.4809829447977357e-55,6.634380291922607e-63,0.001999991596239752,1.0999965791714474e-84,5.889601473895973e-62
9.75854745155973e-13,0.0505958752244895,1.8329221731220452e-11,2.3520484371668135e-16,4.474582857817838e-09,3.324758199205785e-83,7.847893437944151e-11,0.938,2.027357192021787e-45,7.378894800438624e-08,7.975640023078004e-24,6.014833530683666e-11,1.010334057648708e-08,0.0,0.0,0.030556096028677465,0.009999963105526224,0.04999999546526838,8.896496871519268e-55,1.9723169213182785e-62,0.001999989878329967,6.10372644969988e-84,2.440758724199925e-61
1e-12,0.0505958752244895,1.8782805517058086e-11,2.4698904533339995e-16,4.585128533321457e-09,4.120999651871914e-83,8.042080101552503e-11,0.938,2.2890890994268368e-45,7.561467495546391e-08,8.58245254984606e-24,6.163654911566733e-11,1.0353042312248345e-08,0.0,0.0,0.030556093838819423,0.00999996219266276,0.04999999535323447,1.0535659009164115e-54,2.277660252033365e-62,0.0019999896281746358,7.708091005232834e-84,2.9506639593117617e-61
1.1416337467804709e-12,0.0505958752244895,2.144355229925976e-11,3.219154109060915e-16,5.2334161897265036e-09,1.2763197180726466e-82,9.181168937560919e-11,0.938,4.421337282237724e-45,8.632420535176561e-08,1.2770269398439423e-23,7.036625165996087e-11,1.1817494808329869e-08,0.0,0.0,0.03055608099376746,0.009999956837897634,0.049999994696216965,2.613455562668662e-54,4.9633284594829805e-62,0.0019999881610613178,2.5957853271199288e-83,8.116947337701027e-61
1.3684333486029153e-12,0.0505958752244895,2.5704475323176846e-11,4.625431456933001e-16,6.2709473450878435e-09,6.4965555309004e-82,1.100523404623647e-10,0.938,1.0932686091019627e-44,1.0347345786259574e-07,2.1993982822350775e-23,8.434515548578448e-11,1.4161563409537629e-08,0.0,0.0,0.030556060426434575,0.009999948263271516,0.049999993644706635,9.36477229227054e-54,1.4673789364644392e-61,0.0019999858127316525,1.611867098778177e-82,3.485361934444474e-60
1.5952329504253598e-12,0.0505958752244895,2.996569529258631e-11,6.285935920834603e-16,7.307766509943639e-09,2.5299940369851215e-81,1.2829336257315297e-10,0.938,2.355142290200659e-44,1.206226726325216e-07,3.4843242642104215e-23,9.832398406275147e-11,1.650443276570309e-08,0.0,0.0,0.030556039861050047,0.009999939688664288,0.04999999259390832,2.765602413158111e-53,3.6944440915899416e-61,0.001999983465600911,7.844913696146522e-82,1.2302213786342983e-59
1.8220325522478043e-12,0.0505958752244895,3.4227211999873636e-11,8.20069691069628e-16,8.343874172494032e-09,8.057974394171358e-81,1.4653475442015962e-10,0.938,4.580062400826338e-44,1.3777184966387224e-07,5.191919232640111e-23,1.1230273619471231e-10,1.8846103489750425e-08,0.0,0.0,0.03055601929761278,0.009999931114075959,0.04999999154382153,7.020810583801286e-53,8.21343458582912e-61,0.001999981119668478,2.864485720514132e-81,3.5797731558349526e-59
2.0488321540702487e-12,0.0505958752244895,3.8489025237504357e-11,1.0369743825167873e-15,9.379270820602448e-09,2.2251933038465505e-80,1.6477651471562594e-10,0.938,8.233484177842141e-44,1.5492098895897526e-07,7.382304925858055e-23,1.262814106854899e-10,2.1186576194288702e-08,0.0,0.0,0.030555998736121668,0.00999992253950652,0.0499999904944458,1.5917064741544439e-52,1.659400304807217e-60,0.001999978774933744,8.81118320902993e-81,9.105703267998185e-59
2.275631755892693e-12,0.0505958752244895,4.275113479802325e-11,1.279310605173514e-15,1.0413956941799222e-08,5.5104982090830244e-80,1.8301864217184815e-10,0.938,1.3913428706470496e-43,1.7207009052015712e-07,1.011561040928643e-22,1.402600063388799e-10,2.3525851491615236e-08,0.0,0.0,0.03055597817657561,0.009999913964955974,0.049999989445780615,3.3066021270383993e-52,3.1106949529936185e-60,0.001999976431396095,2.387532520894142e-80,2.0882551565331668e-58
2.5024313577151376e-12,0.0505958752244895,4.701354047405522e-11,1.5470812966593216e-15,1.1447933023278053e-08,1.2510727619932526e-79,2.0126113550117855e-10,0.938,2.236542204951896e-43,1.89219154349743e-07,1.3451972144251666e-22,1.5423852195865138e-10,2.5863929993712187e-08,0.0,0.0,0.030555957618973513,0.009999905390424316,0.049999988397825504,6.407291179554262e-52,5.491093408552588e-60,0.0019999740890549195,5.880751916464671e-80,4.422350310529283e-58
2.729230959537582e-12,0.0505958752244895,5.127624205830424e-11,1.8402893934788055e-15,1.2481199551900376e-08,2.643547054458942e-79,2.1950399341602526e-10,0.938,3.450100161695529e-43,2.0636818045005682e-07,1.7451533906877323e-22,1.682169563485469e-10,2.820081231225061e-08,0.0,0.0,0.030555937063314276,0.009999896815911551,0.049999987350579964,1.1726459784171969e-51,9.226659785192007e-60,0.0019999717479096055,1.3403119600884483e-79,8.776770389168306e-58
2.9560305613600266e-12,0.0505958752244895,5.553923934355424e-11,2.1589378310096196e-15,1.3513757014191982e-08,5.258940316786947e-79,2.3774721462885293e-10,0.938,5.141187729735926e-43,2.2351716882342146e-07,2.217444685256516e-22,1.82195308312283e-10,3.053649905858727e-08,0.0,0.0,0.030555916509596808,0.009999888241417672,0.04999998630404353,2.0458727642514784e-51,1.4875912690072474e-59,0.001999969407959544,2.863898932898967e-79,1.650682891121624e-57
3.4096297650049155e-12,0.0505958752244895,6.406612018858816e-11,2.8725674641388373e-15,1.5576746684226517e-08,1.8109318855804122e-78,2.7423474179859186e-10,0.938,1.0495993412173447e-42,2.5781503239858733e-07,3.403096747524233e-22,2.1015176017601644e-10,3.5204288278527595e-08,0.0,0.0,0.030555875407982772,0.009999871092486576,0.049999984213096024,5.559726867279549e-51,3.501231980481678e-59,0.0019999647316427294,1.1386737773807345e-78,5.16300456143807e-57
3.8632289686498044e-12,0.0505958752244895,7.259418135301431e-11,3.6879936566943655e-15,1.763690591893091e-08,5.282369207057018e-78,3.10723706711248e-10,0.938,1.9597851653992243e-42,2.921127450937975e-07,4.950288985397359e-22,2.38107867979079e-10,3.986730253815094e-08,0.0,0.0,0.03055583431412263,0.00999985394363102,0.049999982124979095,1.3311188548334667e-50,7.402241076079096e-59,0.001999960060099593,3.7432775827950607e-78,1.395448602296441e-56
4.316828172294693e-12,0.0505958752244895,8.11234211819614e-11,4.605239851380326e-15,1.9694238598521286e-08,1.3588808324796903e-77,3.4721409906859406e-10,0.938,3.413197964113744e-42,3.264103069275891e-07,6.90716873047855e-22,2.6606362215030455e-10,4.452554671707748e-08,0.0,0.0,0.030555793228007635,0.009999836794850996,0.04999998003968889,2.8860585896937955e-50,1.43871616284991e-58,0.0019999553933252572,1.0652017849034071e-77,3.361659434312853e-56
4.770427375939582e-12,0.0505958752244895,8.965383802182647e-11,5.624329472989768e-15,2.1748748597897142e-08,3.177570909808871e-77,3.8370590857333357e-10,0.938,5.6234575284474336e-42,3.607077179184792e-07,9.321895037345983e-22,2.940190131181485e-10,4.9179025689943234e-08,0.0,0.0,0.030555752149629033,0.009999819646146489,0.04999997795722151,5.792357790797462e-50,2.6163062788840584e-58,0.001999950731314849,2.731117162004807e-77,7.418988939739748e-56
5.224026579584471e-12,0.0505958752244895,9.818543022027308e-11,6.7452859284191815e-15,2.3800439786651835e-08,6.877280213505663e-77,4.201991249291103e-10,0.938,8.854821303951613e-42,3.9500497808496533e-07,1.224263866959534e-21,3.2197403131070014e-10,5.382774432640797e-08,0.0,0.0,0.030555711078978098,0.009999802497517496,0.04999997587757313,1.0923710230265024e-49,4.5080031104786935e-58,0.0019999460740634987,6.449915309150167e-77,1.5272170863034842e-55
5.67762578322936e-12,0.0505958752244895,1.0671819612623148e-10,7.968132606659994e-15,2.5849316029075382e-08,1.3945593627770617e-76,4.56693737840518e-10,0.938,1.3426921473789565e-41,4.2930208744552526e-07,1.5717582099487649e-21,3.4992866715569404e-10,5.847170749115639e-08,0.0,0.0,0.03055567001604609,0.009999785348964008,0.04999997380073986,1.955750249297718e-49,7.426574455290061e-58,0.0019999414215663446,1.421194327467361e-76,2.9666938917751483e-55
6.584824190519138e-12,0.0505958752244895,1.2378724246273548e-10,1.071959009797982e-14,2.99386391056078e-08,4.938214105322935e-76,5.296871121534342e-10,0.938,2.8190099571088035e-41,4.978958538226787e-07,2.4522856760767742e-21,4.0583675351226566e-10,6.774538683938665e-08,0.0,0.0,0.03055558791330403,0.009999751052083504,0.04999996965550333,5.555616841817355e-49,1.8115174266159876e-57,0.001999932130815199,6.019058567764951e-76,9.868708086598855e-55
7.492022597808916e-12,0.0505958752244895,1.4086096384808723e-10,1.3878888700811641e-14,3.4016748635973835e-08,1.4660200498855027e-75,6.026859491682081e-10,0.938,5.377180916650565e-41,5.664890171973671e-07,3.612341274806615e-21,4.617431956030837e-10,7.700010255275662e-08,0.0,0.0,0.030555505841333253,0.009999716755504904,0.049999965521481185,1.3755486260742388e-48,3.936002695726563e-57,0.0019999228590226056,2.0608322895836464e-75,2.7941610019660316e-54
8.399221005098694e-12,0.0505958752244895,1.5793934711924604e-10,1.7446214882769944e-14,3.8083675344230005e-08,3.8156091668666346e-75,6.756901665567786e-10,0.938,9.524152306315875e-41,6.350815777167031e-07,5.090513065194055e-21,5.176479168384334e-10,8.623589337008385e-08,0.0,0.0,0.030555423800064315,0.009999682459228143,0.04999996139864276,3.061976800606512e-48,7.817363610217521e-57,0.0019999136061498372,6.025572077373476e-75,6.977977194176361e-54
9.306419412388471e-12,0.0505958752244895,1.7502237913334768e-10,2.1421754825393866e-14,4.213944987025865e-08,8.97957578463166e-75,7.486996820072328e-10,0.938,1.590575558735e-40,7.036735355274854e-07,6.925407764076019e-21,5.735508406240742e-10,9.545279795105592e-08,0.0,0.0,0.030555341789427953,0.009999648163253138,0.04999995728695751,6.271238457481165e-48,1.4461467551486467e-56,0.001999904372158249,1.567170956262875e-74,1.5813932475983688e-53
1e-11,0.0505958752244895,1.880860006682535e-10,2.4736638427629295e-14,4.5232708659505205e-08,1.6357237084189109e-74,8.045211845743466e-10,0.938,2.2784777780857295e-40,7.561137528973238e-07,8.592864214794015e-21,6.162890545857351e-10,1.0248668480466744e-07,0.0,0.0,0.030555279110438288,0.009999621943147713,0.04999995415095399,1.036626656086364e-47,2.22545602267077e-56,0.001999897325204458,3.0623992390610855e-74,2.805776724213334e-53
1.021361781967825e-11,0.0505958752244895,1.921100467676727e-10,2.580569442430099e-14,4.6184102770004695e-08,1.9485717711689963e-74,8.217144132241295e-10,0.938,2.5323998191920346e-40,7.722648907761999e-07,9.155650719059594e-21,6.294518903616369e-10,1.0465085487639648e-07,0.0,0.0,0.030555259809355046,0.009999613867579825,0.049999953186394934,1.2012340500280143e-47,2.525834783371244e-56,0.0019998951570092717,3.7203022408538895e-74,3.3177786945341075e-53
1.1120816226968027e-11,0.0505958752244895,2.092023369196164e-10,3.0598219289330996e-14,5.021766451570228e-08,3.953406445998881e-74,8.947342779288139e-10,0.938,3.8753767506395e-40,8.408556436090198e-07,1.1819885882684407e-20,6.853509894490063e-10,1.1383010264802407e-07,0.0,0.0,0.03055517785977665,0.009999579572208131,0.049999949096924644,2.1772908868149424e-47,4.20692979823716e-56,0.0019998859606644177,8.197844436738408e-74,6.534835002034261e-53
1.2028014634257805e-11,0.0505958752244895,2.2629923650666103e-10,3.579951474467681e-14,5.424016549608022e-08,7.575598776173435e-74,9.677591938597005e-10,0.938,5.735799671023152e-40,9.094457941718064e-07,1.4956775788903328e-20,7.412480612806684e-10,1.2299057968919606e-07,0.0,0.0,0.030555095940623975,0.009999545277137986,0.04999994501851632,3.765849955100053e-47,6.7313716217775785e-56,0.0019998767830852753,1.6939563945261534e-73,1.2197371944991726e-52
1.2935213041547583e-11,0.0505958752244895,2.434007324663405e-10,4.140976582905543e-14,5.825163601662741e-08,1.3833556267862538e-73,1.0407890787726413e-09,0.938,8.250725619047311e-40,9.7803534261011e-07,1.8605001522607934e-20,7.971430292481597e-10,1.3213232434469513e-07,0.0,0.0,0.030555014051828405,0.009999510982369316,0.04999994095113972,6.25999152108157e-47,1.040895635349671e-55,0.0019998676242335136,3.31998157367102e-73,2.1763611723299457e-52
1.384241144883736e-11,0.0505958752244895,2.605068117562104e-10,4.742915729585183e-14,6.225210629981554e-08,2.4235516545594666e-73,1.1138238504412347e-09,0.938,1.1579623677652592e-39,1.0466242890691706e-06,2.2803262693954505e-20,8.530358167404446e-10,1.4125537488098585e-07,0.0,0.0,0.030554932193321463,0.009999476687902053,0.04999993689476472,1.0056425388116332e-46,1.562849475566726e-55,0.001999858484070879,6.218506672472525e-73,3.736062062565916e-52
1.4749609856127137e-11,0.0505958752244895,2.77617461353819e-10,5.3857873613258336e-14,6.624160648531531e-08,4.094400175051059e-73,1.1868634266571267e-09,0.938,1.5905982755483717e-39,1.1152126336939196e-06,2.759027741335389e-20,9.089263471442818e-10,1.503597694863669e-07,0.0,0.0,0.03055485036503487,0.009999442393736126,0.04999993284936123,1.5679934144631554e-46,2.286972978179933e-55,0.001999849362559195,1.1193259023579952e-72,6.2006206881135415e-52
1.6564006670706693e-11,0.0505958752244895,3.1185241948223094e-10,6.794401724755755e-14,7.418781670925722e-08,1.0660160890357595e-72,1.3329566639894879e-09,0.938,2.8415076102114302e-39,1.2523875180186581e-06,3.9085532285128456e-20,1.020700330224895e-09,1.6851274326770028e-07,0.0,0.0,0.030554686798850268,0.009999373806307993,0.049999924791348974,3.5332659495069935e-46,4.587182938798384e-55,0.0019998311753363696,3.283265336503762e-72,1.568213874472038e-51
1.8378403485286248e-11,0.0505958752244895,3.461055030706794e-10,8.366966677907174e-14,8.209050615828853e-08,2.506233247569137e-72,1.4790681334757204e-09,0.938,4.778978113844062e-39,1.3895599967376043e-06,5.340088004178389e-20,1.132464365554471e-09,1.865915496377435e-07,0.0,0.0,0.030554523352731417,0.00999930522008436,0.04999991677686403,7.317712504600903e-46,8.559153063534595e-55,0.001999813062261191,8.590274788533788e-72,3.6032624942726945e-51
2.0192800299865804e-11,0.0505958752244895,3.80376608656218e-10,1.0103628770105661e-13,8.994991299185284e-08,5.426741596925352e-72,1.6251971781308183e-09,0.938,7.653433172950607e-39,1.5267300709991289e-06,7.08467289148498e-20,1.2442178401868913e-09,2.0459649130505259e-07,0.0,0.0,0.030554360026137668,0.009999236635064662,0.049999908805668854,1.4150104655485557e-45,1.505927709842877e-54,0.0019997950230310505,2.0471524449024877e-71,7.653862021393408e-51
2.200719711444536e-11,0.0505958752244895,4.1466563309288316e-10,1.20045340957502e-13,9.776627406622398e-08,1.0981094004057292e-71,1.7713431412889913e-09,0.938,1.1770008448239742e-38,1.6638977419467148e-06,9.173378061789447e-20,1.355960141177896e-09,2.2252786974279058e-07,0.0,0.0,0.030554196818530912,0.009999168051248342,0.04999990087752717,2.5850497796055236e-45,2.5238131438355901e-54,0.001999777057344579,4.518270028446899e-71,1.5233902735659666e-50
2.3821593929024915e-11,0.0505958752244895,4.489724735507395e-10,1.406982829476508e-13,1.0553982494162595e-07,2.0993487257892823e-71,1.9175053666138015e-09,0.938,1.7493978494701727e-38,1.8010630107189851e-06,1.1637302950827775e-19,1.4676906555974356e-09,2.403859851937624e-07,0.0,0.0,0.030554033729375582,0.009999099468634849,0.049999892992204004,4.502344707285128e-45,4.060157228738486e-54,0.001999759164901635,9.35458148248706e-71,2.8709195594717154e-50
2.563599074360447e-11,0.0505958752244895,4.832970275149336e-10,1.6299656553046624e-13,1.1327079988929439e-07,3.8240595774256626e-71,2.0636831981082713e-09,0.938,2.525617450158243e-38,1.9382258784497186e-06,1.450757617515603e-19,1.5794087705419685e-09,2.5817113667541495e-07,0.0,0.0,0.030553870758138615,0.009999030887223625,0.04999988514946565,7.528865949444955e-45,6.307736357256898e-54,0.0019997413454033008,1.8345758217078127e-70,5.164590940543241e-50
2.7450387558184027e-11,0.0505958752244895,5.176391927847489e-10,1.869416360290764e-13,1.2095943189852336e-07,6.6815206438621454e-71,2.2098759801250305e-09,0.938,3.5558424944871174e-38,2.075386346267876e-06,1.7815355448365623e-19,1.6911138731468058e-09,2.758836219848335e-07,0.0,0.0,0.030553707904289486,0.00999896230701412,0.04999987734907972,1.2155268141177288e-44,9.508748989320065e-54,0.0019997235985518814,3.433930251051219e-70,8.925563636359823e-50
